image,match,width,height,channels,sha256,bytes,non_zero_cells,dominant_label,labels_present
PBKSvsCSK_image_47.jpg,PBKSvsCSK,800,600,3,61da72225ec77ed132aaae7fdd28a2432a7f1d8406f5ade7a9d16351d5692bb2,77181,8,7,7
PBKSvsCSK_image_48.jpg,PBKSvsCSK,800,600,3,94e13ec71547c442c1f9b2bb66cd3beb7b596ffa620c421c76ac8c3833ffb48b,95029,5,7,7
PBKSvsCSK_image_5.jpg,PBKSvsCSK,800,600,3,c54dc7c65af3ad21297f749990ea00b123d509fafe5fb5d8735d2237fc471994,98184,7,7,7
PBKSvsCSK_image_50.jpg,PBKSvsCSK,800,600,3,de095435e8a5da3dbf736ad4f073517d7d638c77e3b43308de5c0020c88fef75,106729,11,7,"1,7"
PBKSvsCSK_image_51.jpg,PBKSvsCSK,800,600,3,5c8f33b428f619d6c6b027ef6ec0e2bd34352b094a0711c4404a136db73a5c52,162387,12,7,7
PBKSvsCSK_image_52.jpg,PBKSvsCSK,800,600,3,8766e503122e6babe9fafcffa708911e6a283a7383461d69f97e23dddb02eeec,99125,6,7,7
PBKSvsCSK_image_53.jpg,PBKSvsCSK,800,600,3,29199e12d7c3efa432fb415e4b55d59d94ac8e6e2363afab5fd881f883e3a14f,137705,25,1,1
PBKSvsCSK_image_54.jpg,PBKSvsCSK,800,600,3,d8bb0ca52239ac80db7332282f86f6ae5a88dc7db35979e84fdb882ff67ca093,84948,8,1,1
PBKSvsCSK_image_55.jpg,PBKSvsCSK,800,600,3,b1a7ffc892a6e92178574fe6933d7c2c8e0c356cff38768e0702b48e90d87489,102805,5,7,7
PBKSvsCSK_image_57.jpg,PBKSvsCSK,800,600,3,24002465842345ad61f7b7582c31f8e229e979d0d19ed83682764da144b3604b,100971,6,1,"1,7"
PBKSvsCSK_image_58.jpg,PBKSvsCSK,800,600,3,151276bb4decf2fe5d81dcf594bb3d7fd66815309754cc2c2417283bb0e35ee0,75742,10,7,7
PBKSvsCSK_image_59.jpg,PBKSvsCSK,800,600,3,a0e7bf564afebdf95f9f2909c50fd5b4524540c12a90a4769973533eec982db0,130921,6,1,1
PBKSvsCSK_image_6.jpg,PBKSvsCSK,800,600,3,fe74ce4b67557e8f9f819a0277785209dabd08b7e104834177d0edd768233eb5,100487,13,1,"1,7"
PBKSvsCSK_image_62.jpg,PBKSvsCSK,800,600,3,a162010d86825a981b79ebfee47055fe272743de36fccde37aaa551ae4ab50f3,101003,8,1,1
PBKSvsCSK_image_63.jpg,PBKSvsCSK,800,600,3,76d7919a1fa353d12169ba03a5b3be83472ef6ad5166ce958636f548af8dc82f,106049,6,1,"1,7"
PBKSvsCSK_image_64.jpg,PBKSvsCSK,800,600,3,9da361e5e9f72a05dd12957eb549c628bb5965b764e08695970181bb09b4d220,84431,8,1,1
PBKSvsCSK_image_65.jpg,PBKSvsCSK,800,600,3,e2b7a84536ae2a81cc6cb47adc7e379aa689dc96d4949eea62ace8b55f4805d7,81931,8,7,7
PBKSvsCSK_image_66.jpg,PBKSvsCSK,800,600,3,49647184128e840ab538c4c4579936e0bffca5898b886262287f9e08c6054eae,98112,6,1,1
PBKSvsCSK_image_67.jpg,PBKSvsCSK,800,600,3,09e995a9d26825c3fd600ee4fb725848df7c1423289bcbb79543042f7dda1f3d,81344,8,7,7
PBKSvsCSK_image_68.jpg,PBKSvsCSK,800,600,3,a4bb487591ed28b32a01a523783c5e234141b0ca24a8a9e88a699a432fdf1cd6,98279,26,1,1
PBKSvsCSK_image_69.jpg,PBKSvsCSK,800,600,3,7004bccfceaaf23eec1b666a784d9c6edb4a78bec0fb3e91ca2cfe4248a02dd1,127138,4,7,7
PBKSvsCSK_image_7.jpg,PBKSvsCSK,800,600,3,b824c64a4d00c2961d929d577ffa59bdb2087d5cbe35f35996c15b56561de00f,146284,14,1,"1,7"
PBKSvsCSK_image_71.jpg,PBKSvsCSK,800,600,3,c9cc7ef2ea4f77dae3a90a9f0ad2fee015658653f4e5f61bff599a1a504b436d,76493,11,7,7
PBKSvsCSK_image_72.jpg,PBKSvsCSK,800,600,3,7aa70758e7044982b77ac43ecadddaf831bf4e6023bd55dce37062a05acf6cba,102543,11,1,"1,7"
PBKSvsCSK_image_78.jpg,PBKSvsCSK,800,600,3,775aa9d5769413c6437dd43bdfb856770fd5cbe0ef63f8b4ba7376086b38f0d5,97246,11,1,"1,7"
PBKSvsCSK_image_79.jpg,PBKSvsCSK,800,600,3,d012f5d2a85b2b6e2c7070c82d6cd33de66a6db02356e881c34164e7820435e5,93968,7,1,1
PBKSvsCSK_image_8.jpg,PBKSvsCSK,800,600,3,04662939ced1a34132fa980157ec8e917867e5c514d21c00312c8011ecdf08bf,98450,12,7,"1,7"
PBKSvsCSK_image_80.jpg,PBKSvsCSK,800,600,3,966a247fbdb8bd76571930242d118b400d1072c56cfb9741e52b52cfece44475,93682,6,1,1
PBKSvsCSK_image_81.jpg,PBKSvsCSK,800,600,3,083ff292a9c4a1347228d4547cadf35911bb42e21a2141de6dcdd331b400f5c5,101549,13,1,"1,7"
PBKSvsCSK_image_82.jpg,PBKSvsCSK,800,600,3,067f1e6f230854d440e823e58a3323e2395f15406fef02f74b6d62e14d7fb46e,101306,22,7,7
PBKSvsCSK_image_83.jpg,PBKSvsCSK,800,600,3,5c6ed03928a0f7d8a101c9765b9e2c93fddca598fd1ce3577891f7fd46d5fa50,140332,16,1,1
PBKSvsCSK_image_84.jpg,PBKSvsCSK,800,600,3,89d27125e6ffb3148025d6a7bcf2586e54ed2b3ee05b3171a174f6496a5a7c8e,94715,14,7,"1,7"
PBKSvsCSK_image_85.jpg,PBKSvsCSK,800,600,3,d13b0812ed40bdf137e1a123fb53b1ba719c118942798c30e9e2590ea5d4c00b,152129,4,7,7
PBKSvsCSK_image_86.jpg,PBKSvsCSK,800,600,3,0901f867bbf86c0eb11feba3c7afe7eae920314a05cf3033983673451dfcc3e3,105545,16,7,7
PBKSvsCSK_image_87.jpg,PBKSvsCSK,800,600,3,e0faf418b88cd824d1eb39b2eeb595870123a99a076f61e371c1bb8a5d6365f7,94394,12,7,"1,7"
PBKSvsCSK_image_88.jpg,PBKSvsCSK,800,600,3,97aae66ce583af49197b1e3cf48ce2a038899b0b81dc5ffccdca404a9f40ff6b,102897,11,1,"1,7"
PBKSvsCSK_image_89.jpg,PBKSvsCSK,800,600,3,7541621bfab25e1df02eb287801a8ba747daccf4169e4a9cc250e110f023daca,84996,8,1,1
PBKSvsCSK_image_9.jpg,PBKSvsCSK,800,600,3,7e403f55a5e54c7fc8b18f15571756bed407a85e001442d649874bfefa1138b6,99967,11,1,"1,7"
PBKSvsCSK_image_90.jpg,PBKSvsCSK,800,600,3,ae338e6c790d58d20d6fd2357b3cd8a4994a3cc4770b198b72e8b5f43fb34bb9,165460,2,1,1
PBKSvsCSK_image_91.jpg,PBKSvsCSK,800,600,3,a191cd65523f46bb0be027e42778b6d630ed6924375c11ffdcf6e20b548a7df4,91593,3,7,"1,7"
PBKSvsCSK_image_93.jpg,PBKSvsCSK,800,600,3,eb6126463888bb0950870f14161b667604b8134e89412bb86e4029b693954111,88438,9,1,1
PBKSvsCSK_image_94.jpg,PBKSvsCSK,800,600,3,bc46d3b3303f813b9a4520fd04da8b050a5cf70455259297e7c51aab124f095a,89407,10,1,1
PBKSvsCSK_image_95.jpg,PBKSvsCSK,800,600,3,af21e0523701d833899d049d987d1783e63fddef973915efcb4938ee1e4160e2,82133,9,7,7
PBKSvsCSK_image_96.jpg,PBKSvsCSK,800,600,3,6eb3497b757db764f8aa3bf0d5d41f3dfe90224012014a063759e03eaa59a7dd,162882,11,7,7
PBKSvsCSK_image_97.jpg,PBKSvsCSK,800,600,3,a96e57374699ddffbfa2b09b0f114f26632b1f9e31eee09fc63537d9c918b4ab,106677,17,1,"1,7"
PBKSvsCSK_image_99.jpg,PBKSvsCSK,800,600,3,204308eee87068772c66a78049ba9a6e4451d1ca33226a226587761143035014,88524,8,1,1
PBKSvsDC_image_0.jpg,PBKSvsDC,800,600,3,7647664c78b9b15a71fcce53cd2231439bed9b80be66a199e6403926047f76c5,78931,5,7,7
PBKSvsDC_image_1.jpg,PBKSvsDC,800,600,3,862e0257598c7d2777f5900fba522df38057db00407e57973d0c1fc2a2e6c132,91061,19,7,7
PBKSvsDC_image_10.jpg,PBKSvsDC,800,600,3,768dd460a9a3c7d2ed1f5aa85bca5212da55631fb6ad396a572eb3635e62ce7b,109660,15,7,"2,7"
PBKSvsDC_image_100.jpg,PBKSvsDC,800,600,3,7d7747905c87852faacc9e13e13e0fd5a2f5d82f72d352a4d6410558ae51b7e8,102128,9,2,"2,7"
PBKSvsDC_image_101.jpg,PBKSvsDC,800,600,3,5835f70facd5c63af385eec497a8a2a7c92f79b5fee6e368440c0f0512ff61d4,157429,12,7,7
PBKSvsDC_image_102.jpg,PBKSvsDC,800,600,3,0f66d78e47c48b5009e0d479b287af73faea00702e272d94f0f3efc487165674,85043,6,2,2
PBKSvsDC_image_103.jpg,PBKSvsDC,800,600,3,485c9ca723b41cca253a5fcad1805e5364d0366fda60d155d07be8c118287072,90354,9,7,"2,7"
PBKSvsDC_image_104.jpg,PBKSvsDC,800,600,3,3e944f29e757ced0bba70a41d8058b905bd6b826e50c01cbea4ddefd7441c4f7,89213,6,2,2
PBKSvsDC_image_105.jpg,PBKSvsDC,800,600,3,a775f00031bab333496369664e5bcd5c1687c31b6787568740ca4eed15506444,90922,8,2,"2,7"
PBKSvsDC_image_11.jpg,PBKSvsDC,800,600,3,43d2deef2c43a8bf90da7b1b981083e045d8be318cce181e5d6863ee45ac9e55,97260,5,7,7
PBKSvsDC_image_12.jpg,PBKSvsDC,800,600,3,81065c0f1b9ea2201b9d03a289dea6e746e861965a6d7c84756bb3c565838eff,99699,9,7,"2,7"
PBKSvsDC_image_13.jpg,PBKSvsDC,800,600,3,d112c6cb66838396ae66617e8f8509cc5b6c3ec1aa2680fee9ec8eba9e959ea8,79665,19,7,"2,7"
PBKSvsDC_image_14.jpg,PBKSvsDC,800,600,3,593a189c41202d432162d63e4306b4a632773a17ed2217c089a6a718701cb363,74697,11,7,7
PBKSvsDC_image_15.jpg,PBKSvsDC,800,600,3,e75fe55897a3a9c3b0207eed94695ec8303cf72525c92dd360961f3919e5665e,95746,12,2,"2,7"
PBKSvsDC_image_16.jpg,PBKSvsDC,800,600,3,67e5d61def3c7f95502eec815dabfff4339eb5b16d4382960402502bc6420745,104043,14,2,"2,7"
PBKSvsDC_image_17.jpg,PBKSvsDC,800,600,3,062f382ce032b9533e9b5a32b19e6cd06ace3ae84cc4dcfbd3387bcf6cfbcb69,65445,5,2,2
PBKSvsDC_image_18.jpg,PBKSvsDC,800,600,3,365f49957f3958961b69eab570393a645c681b06c4f261b214c468e742bf312e,79190,3,7,7
PBKSvsDC_image_19.jpg,PBKSvsDC,800,600,3,63c6d13e86ee5f93b213276919b612d0dd0984839a7866b6db6d579e597c35de,76802,6,2,2
PBKSvsDC_image_20.jpg,PBKSvsDC,800,600,3,e12d1f95e760d0cba9fdfb2c3f6909b070cb2ce767d189b87ca83a4ebec2e76e,83338,6,7,7
PBKSvsDC_image_21.jpg,PBKSvsDC,800,600,3,680000f92e628e28f1e392519988b579f055a3f905456f7883308da7540de7cb,77506,6,7,7
PBKSvsDC_image_23.jpg,PBKSvsDC,800,600,3,289cb420d6983e797d5c17b4812977197650a44ad2e6534777a2edacc6a4d932,97753,13,7,"2,7"
PBKSvsDC_image_24.jpg,PBKSvsDC,800,600,3,a0a3f638083cf9ddf856402b1ba3dde4b086a7b650216a6c13676731d5f92e5f,90375,14,7,7
PBKSvsDC_image_25.jpg,PBKSvsDC,800,600,3,e4b1d39293e4eb4404eadaa3b4a8b5c9cb968f3d75126d2b011f83608632f1b1,90162,6,7,7
PBKSvsDC_image_26.jpg,PBKSvsDC,800,600,3,9a05a5a472a868808cb8c0db3f162a4194983fceddfc17cf4545bdb39252a6f0,143097,11,7,7
PBKSvsDC_image_27.jpg,PBKSvsDC,800,600,3,7fb49ce592975dce0cfc0cb677e8ea36b4b4b1270468a7d4d0cee43d1e74d650,69076,6,2,2
PBKSvsDC_image_28.jpg,PBKSvsDC,800,600,3,c7e8c8e308df73c9cbb7b2cff362509ce609d72d56f7fb932939bb6f39b02317,84428,6,7,7
PBKSvsDC_image_29.jpg,PBKSvsDC,800,600,3,afde7e10b3cd17ac013e4deae997b942294faf6f695543467833c78ebd29616d,78812,10,2,2
PBKSvsDC_image_3.jpg,PBKSvsDC,800,600,3,6879c8eb7a0382a6096fddfac40466cebe3792482d2269e4adbed3087db7928e,107331,18,2,2
PBKSvsDC_image_30.jpg,PBKSvsDC,800,600,3,c486ae0626a96ebc43dc8d681cbafa79177d30c1cb5246cc266da813fd9dbf3c,60970,8,2,"2,7"
PBKSvsDC_image_32.jpg,PBKSvsDC,800,600,3,15393d8906726c368bfb15331a29b2c599052bfaa46bfcace114c150952709a5,75677,25,7,7
PBKSvsDC_image_33.jpg,PBKSvsDC,800,600,3,7256c8927c8a18b0bcd572263e50bb2cad52d005866bceafb2f6e88f2e0bc4fc,95136,7,2,"2,7"
PBKSvsDC_image_36.jpg,PBKSvsDC,800,600,3,6f0dbae0723f10928840e2853205d729f6fe48afa11e6b815c6d9114a6498545,70867,7,2,2
PBKSvsDC_image_37.jpg,PBKSvsDC,800,600,3,362e193d60da217d4cfb72c27a9aba72429c540b3a1eae98d468304c818035b6,173195,19,7,7
PBKSvsDC_image_38.jpg,PBKSvsDC,800,600,3,e51769a386147f1634530851406c95693032e17bae49e3450150b1de1d148a47,121420,21,7,7
PBKSvsDC_image_39.jpg,PBKSvsDC,800,600,3,91494ca14884928738cc1ce04fc8785032731d4c7ff7fb719ff4ef572c6ac79b,100477,6,7,7
PBKSvsDC_image_4.jpg,PBKSvsDC,800,600,3,da6393f7645c3a7f93bf1e678a96a227beae161efdb15b0ded6e9658a0600e6d,98830,8,2,"2,7"
PBKSvsDC_image_40.jpg,PBKSvsDC,800,600,3,fa01832eee5da2405fcde1232d5b868338ff8dad5d3fa7a0b9bdef6cb8f0b7af,119633,11,2,2
PBKSvsDC_image_41.jpg,PBKSvsDC,800,600,3,6e5a9181e29165a653feaf41594166b79170d6c89e4e7a0956ec39176f033e4a,150580,30,7,7
PBKSvsDC_image_42.jpg,PBKSvsDC,800,600,3,2abc31c5e3a6dc0ce3422ce6a407f2e3e306aded7b12554a068c29c29f571178,93561,12,7,"2,7"
PBKSvsDC_image_43.jpg,PBKSvsDC,800,600,3,97918f66bd5e9677cb05912936656433145df0914f2599a12a87964d76296cbf,90747,13,7,"2,7"
PBKSvsDC_image_44.jpg,PBKSvsDC,800,600,3,83526e9f912b5cd280adce784d751f13cfb132649154e099f4c1767fbb213b71,144053,37,2,2
PBKSvsDC_image_45.jpg,PBKSvsDC,800,600,3,7fd8d113aaad4ea1551c53c6afce1949da3aa50c6c834694ab410316532f0658,120348,22,7,"2,7"
PBKSvsDC_image_46.jpg,PBKSvsDC,800,600,3,dccf0823591cbddb7e311050bfe1c671e058d95fde2500cb9c5f01009ea0d951,85269,6,2,2
PBKSvsDC_image_47.jpg,PBKSvsDC,800,600,3,566423b94b21654347c619d2a8f8d8ab91cee8d8031a0fb5c1f01d9467202428,103864,9,7,7
PBKSvsDC_image_48.jpg,PBKSvsDC,800,600,3,b6d264050671f36dfeb74b2998f9a97fff6f5ceb064a2428d30fc2d414fc61b8,157659,14,7,7
PBKSvsDC_image_49.jpg,PBKSvsDC,800,600,3,2c08289b11241feb1ffba1755dc4ff45b2ba2cdd6a5fc70f8338f61e10a0df52,96583,14,2,2
PBKSvsDC_image_5.jpg,PBKSvsDC,800,600,3,330ddfabb6294a870a82cc49125d6cc2fe7fbbbbbbfe6e1eb7f91c491117aa12,146799,10,7,7
PBKSvsDC_image_50.jpg,PBKSvsDC,800,600,3,8f9e7961bb1d80e036e57b24ce58ad791e604b495bb3030c1cef9c41d813d048,69048,8,2,2
PBKSvsDC_image_51.jpg,PBKSvsDC,800,600,3,6928e21e4b7551ce9e08a36f2987d8431e185ef469635531235153b259a6e56f,97775,13,2,"2,7"
PBKSvsDC_image_52.jpg,PBKSvsDC,800,600,3,2838c5b261f24c17ec0a6075cf9d9dd84033edcbada8dbdff55310c67eca2b7f,205363,3,7,7
PBKSvsDC_image_53.jpg,PBKSvsDC,800,600,3,4d07ad7df039ade7eabe663b8eebf020859f2e5726c36f9e1488bd3fd82c86c1,121263,28,7,7
PBKSvsDC_image_54.jpg,PBKSvsDC,800,600,3,89f77b9228990eb096f8cedf889642293054b442ce747dec262424c8f8f9555f,98895,15,7,7
PBKSvsDC_image_55.jpg,PBKSvsDC,800,600,3,3237e93b3771554b9a60f3ddd236fff0f85783ca8007b7fc7b6ca13e30e4d6e4,96034,11,2,"2,7"
PBKSvsDC_image_56.jpg,PBKSvsDC,800,600,3,a0f715ba7d4443152cbe87ffdb829937e79efb544e2da367f1863851ec99fe28,66812,7,2,2
PBKSvsDC_image_57.jpg,PBKSvsDC,800,600,3,b6bc10da16fd58fac66a0035b2d5e882007c94859798a78219b4616c49679845,157257,8,7,7
PBKSvsDC_image_58.jpg,PBKSvsDC,800,600,3,ec12cb6302ab705174a04a5f5d42164c8830af50b0bdc9ce76f55fda180f7d8a,142240,17,2,2
PBKSvsDC_image_59.jpg,PBKSvsDC,800,600,3,4ab7c09482a53900924749d16a0ad6aadbccc86d2cebba0dc8ed8ccbb964c242,86379,6,2,2
PBKSvsDC_image_6.jpg,PBKSvsDC,800,600,3,4cd5a842b21693e2650e624d261deb0fe00bf22cb31480af55993d81f011a75e,82653,4,7,7
PBKSvsDC_image_60.jpg,PBKSvsDC,800,600,3,b26a1bc31a8f9fc626ee3b45a5104a9221e64ef709845779dc178f70ebcd2ada,106944,3,2,2
PBKSvsDC_image_61.jpg,PBKSvsDC,800,600,3,074e732030f6fb01f1e967c758e31bb4743a4c1847b81aae5d39945bd38cf50d,90814,5,7,7
PBKSvsDC_image_62.jpg,PBKSvsDC,800,600,3,84e1e8294fc3b11e1d4d109f3c7aabc7f55411eb80203c4a9b1f70d92695e344,87627,4,7,7
PBKSvsDC_image_63.jpg,PBKSvsDC,800,600,3,9239ab68214c90aeac796a42b5f4d2a4b6f09aa234f0678a21adff39dc3f65a5,88921,12,2,"2,7"
PBKSvsDC_image_64.jpg,PBKSvsDC,800,600,3,29ed754227d5c2230bd11a65a67a2d806505954a559a7879ecddbde34405f263,103360,11,7,7
PBKSvsDC_image_65.jpg,PBKSvsDC,800,600,3,30754bd5a08d7fa10092a627af904dc3426b2805b8b7f4402d4d9cab38d09cb5,108694,17,2,2
PBKSvsDC_image_66.jpg,PBKSvsDC,800,600,3,8ddb3726e69bea2fcdf9992221515c57b4240ed5425a6f03ba589513763fdcf7,87117,11,7,"2,7"
PBKSvsDC_image_68.jpg,PBKSvsDC,800,600,3,e2e688065600f7cfad97ddf8680b281386746c6b9f9d23af48f1a2ddf13854ed,82739,7,2,2
PBKSvsDC_image_69.jpg,PBKSvsDC,800,600,3,3f21d04d1ac06a90c1868f54cddba9037529de3e9479dcb59a48deb4f978d91b,102883,15,7,7
PBKSvsDC_image_7.jpg,PBKSvsDC,800,600,3,878575445e3972c9b280a552fc6ac92e6a523b06a34423259d8442ae23cb044d,99824,13,2,"2,7"
PBKSvsDC_image_70.jpg,PBKSvsDC,800,600,3,4b2dd0ce674def039bcd7216e0f3d105402268cc6d7d0791a875100f9fa35113,91851,9,2,"2,7"
PBKSvsDC_image_72.jpg,PBKSvsDC,800,600,3,5f591b9dd5fe7e570f378caf8470879dd641286aeaa28e1824e4b0698a5fd52b,111151,17,7,7
PBKSvsDC_image_73.jpg,PBKSvsDC,800,600,3,0c432c5597daa9b0cebb79cc14015bec50d5b234ebe692e9e5f0327d1631e97d,74539,4,2,2
PBKSvsDC_image_74.jpg,PBKSvsDC,800,600,3,c68972288fc8b51a86a04de9202eb08dafb34622cf182c941a7892efcf60956c,95986,6,2,2
PBKSvsDC_image_76.jpg,PBKSvsDC,800,600,3,2f8e415b935f75ca074b0117ed2b38ab41d4f79e2921a3540bbbbeb4b3dcc02a,71854,7,7,7
PBKSvsDC_image_77.jpg,PBKSvsDC,800,600,3,aeb65f1c5e724119f6cb806185c012843e61b14e0ac4aca29f99c1f98024a3f9,85283,8,2,"2,7"
PBKSvsDC_image_78.jpg,PBKSvsDC,800,600,3,14a27dfb746346aedbeb77e11b00ab6316aba7988dc9b732d0581801038a8c4f,80944,11,7,7
PBKSvsDC_image_79.jpg,PBKSvsDC,800,600,3,62812433ce49e1c3187b4990ab14ef99dece15146ddf11ee1596774bd60f3bce,86629,8,7,"2,7"
PBKSvsDC_image_8.jpg,PBKSvsDC,800,600,3,bf205c225b92474d2e60626eb7585e6a53f266da1c8dd869e8e8a9e3d3ced5da,79382,7,7,7
PBKSvsDC_image_80.jpg,PBKSvsDC,800,600,3,d53d09821dddc64a84862391db308d780ed6f0bd655bafce7e6a831208d33977,70778,7,7,7
PBKSvsDC_image_81.jpg,PBKSvsDC,800,600,3,110943534178ffd751deddab4c3b924c4c5a368665ffd2ee8c693abaf5ac93dc,107882,8,7,"2,7"
PBKSvsDC_image_82.jpg,PBKSvsDC,800,600,3,86dc55615f248f2d5025cd3d33d9eb8eb7e2504d2843d49523dc1ba601f6c1d8,86869,7,2,2
PBKSvsDC_image_83.jpg,PBKSvsDC,800,600,3,2ad82e743490ad2ebcd04bfc146a33b36d7b45e967d3fce5c516b0ef257e65a6,92388,7,2,2
PBKSvsDC_image_84.jpg,PBKSvsDC,800,600,3,e501b70e52f38318e382048186021bea76cc42b9dcd7c8ab92f6b08a4c7d8488,102663,22,7,7
PBKSvsDC_image_85.jpg,PBKSvsDC,800,600,3,965ee1655b75a525029cceb30034fc139818ca33ce47ca846f22c281caad80bd,82490,6,2,2
PBKSvsDC_image_86.jpg,PBKSvsDC,800,600,3,706828d1ea03f92852e2758302d21dffda9ccb24471bd9f36933c7af6409bb49,119293,12,2,2
PBKSvsDC_image_87.jpg,PBKSvsDC,800,600,3,a92b66625056e2e5766dce6c0f91698b450fcd194c79b1340b88c59aae8f3af7,92343,11,7,"2,7"
PBKSvsDC_image_88.jpg,PBKSvsDC,800,600,3,982866ea5f502fdae8fd32a6a54aea88b1b480adc4764537b0b4e52b9c0a86e0,117640,17,2,"2,7"
PBKSvsDC_image_89.jpg,PBKSvsDC,800,600,3,82b032e9d1e4459f52b609bb869029b55ff8ced4e1a6af1f3a5fba67275bb368,84669,9,2,2
PBKSvsDC_image_9.jpg,PBKSvsDC,800,600,3,d5b3b9475963fbc4dcc5a60974e5711ffda4908703d95481263b882799544e65,96093,9,2,"2,7"
PBKSvsDC_image_90.jpg,PBKSvsDC,800,600,3,84b063089de22bbea8a73f672eafd1a927f3ddd93a5f14e4988fc9c3da2fbf32,122241,7,7,7
PBKSvsDC_image_91.jpg,PBKSvsDC,800,600,3,b37d6888132f471bb4ef7d3586960a27d959e8328535fca482447eecf33ff370,87365,5,2,2
PBKSvsDC_image_92.jpg,PBKSvsDC,800,600,3,524fa6d46374b11359c46049111a2dc2c37623a388c7777758f5cf9c5fa49a26,96912,20,7,"2,7"
PBKSvsDC_image_93.jpg,PBKSvsDC,800,600,3,6c47f016aaae0ef529ed15439304531abc7e42ad85377b9805b3a520f1f38830,113366,30,2,2
PBKSvsDC_image_94.jpg,PBKSvsDC,800,600,3,53d9aa5adbc09eec173e8927d49a871155d599c6e0b211bc65c70c33684e9633,83555,4,7,7
PBKSvsDC_image_95.jpg,PBKSvsDC,800,600,3,c42b086c95d78004eba6402aebd9af365fcfdedb2d3875ae0c4404bb020e0706,88531,4,7,7
PBKSvsDC_image_96.jpg,PBKSvsDC,800,600,3,c6dc13bf1f755fd9acd3b3d6bdffcc9cc50bc87a56de9147046782e2c34884ee,87917,8,2,2
PBKSvsDC_image_97.jpg,PBKSvsDC,800,600,3,dba1fb81081fa009b81e53dc10e8c6098569b79b1c1268a0241c5897ad3a842c,88205,10,2,"2,7"
PBKSvsDC_image_98.jpg,PBKSvsDC,800,600,3,ff2a370ec52a675bae150c240a56d1cbf436d9451e617d1bdee5337cb2b07292,89024,6,2,2
PBKSvsDC_image_99.jpg,PBKSvsDC,800,600,3,7212542017280f21a6baf68423f899d28c0dd73d5d440d567a48ad095a4918e0,91179,9,7,"2,7"
RCBvsDC_image_0.jpg,RCBvsDC,800,600,3,95f8b4b4920951574cf8986516db6d3bec907ecae7a2342f056a912869e45b3d,96056,22,9,9
RCBvsDC_image_10.jpg,RCBvsDC,800,600,3,6e736c6f4ea6df9ee1142ad7ab09bca005b3de0c157a9a13c2f13a296fb96d54,90918,20,2,"2,9"
RCBvsDC_image_107.jpg,RCBvsDC,800,600,3,577b52b1ba5a6c2eb57c5b36784da92397fa84b9a7ef5e400122d84b0a1c9934,100980,5,2,2
RCBvsDC_image_11.jpg,RCBvsDC,800,600,3,a7a4b5ab9914589b179f60e9da04fc9e772e683d8f7d391509f328eb09dfe461,111192,9,9,9
RCBvsDC_image_112.jpg,RCBvsDC,800,600,3,78d6c04e5484e21f601bb16e39ea09e834366013807d2489b4c7d1f792cc6838,98954,9,2,2
RCBvsDC_image_118.jpg,RCBvsDC,800,600,3,5a651e712f989e7c741fb1c6b03a745ea1347bccb38fa96d778a3af381d8ce6e,140016,25,9,"2,9"
RCBvsDC_image_12.jpg,RCBvsDC,800,600,3,be7a94a78025265650a2f33ac726f2f058efed5929660fc17a3057cd300b16f8,100973,7,9,9
RCBvsDC_image_13.jpg,RCBvsDC,800,600,3,3ad655cf50a20acbdb057031a7410f4cc1f5e17c9ee93de35aac05aa6b7e0bea,83705,10,9,"2,9"
RCBvsDC_image_14.jpg,RCBvsDC,800,600,3,b98f0bfb831ed23516774cd208b419323793c20295545f308033c82bb5974feb,101171,11,2,"2,9"
RCBvsDC_image_147.jpg,RCBvsDC,800,600,3,e691d7cea7b4ab3af052463563621722560cfeb825d0fc0d5e8019ad7d71cc65,82240,5,2,2
RCBvsDC_image_15.jpg,RCBvsDC,800,600,3,6034e684fa446bd6ef9852b928f04add53b6dc76a871299d18b0713e0750e94f,91115,8,2,2
RCBvsDC_image_16.jpg,RCBvsDC,800,600,3,51726fc228753c07879b410cb0c72bb578cd57ee88af3d19feae02c82c2f1cc1,93887,9,9,"2,9"
RCBvsDC_image_162.jpg,RCBvsDC,800,600,3,cdfd29708f2910806af3677f260c81431ecf40740e30518aa873a43d00c0ac14,79949,3,2,2
RCBvsDC_image_17.jpg,RCBvsDC,800,600,3,6efbbd4d2e97bec30041860fdc609897375c8b3561c9d63b00e8a6500393a5ac,99335,4,2,2
RCBvsDC_image_170.jpg,RCBvsDC,800,600,3,877f528bf29202683980b86b189aa2a11edd80ec8aaa528bdfdf9273bbf7b599,82730,10,2,2
RCBvsDC_image_172.jpg,RCBvsDC,800,600,3,06a1d938ad5425e47a76b666ee7bf69ed6f5020343321d30acf57f648f6dd226,72499,8,2,2
RCBvsDC_image_173.jpg,RCBvsDC,800,600,3,116172272f119f6f3013c81f392b609cf68186fc0f94305662c990de4afa39f5,110481,16,9,"2,9"
RCBvsDC_image_179.jpg,RCBvsDC,800,600,3,959bd6c75959d0286401adad05991ffd1f5034bcfaf8bef20eba8f1ba1df0b03,110413,10,2,2
RCBvsDC_image_18.jpg,RCBvsDC,800,600,3,42f038efb1997fca40ef9bb4c0f8b299ff0055711081d375ad2dcc648518c586,73900,19,9,9
RCBvsDC_image_19.jpg,RCBvsDC,800,600,3,8252cb87a88876b8ed489d483e04470f0bb69a968e85add845b3b4d21abf5213,113385,18,2,2
